,Dataline,Play,PlayerLinenumber,ActSceneLine,Player,PlayerLine
56767,56768,macbeth,11.0,2.4.31,MACDUFF,"Malcolm and Donalbain, the king's two sons,"
56768,56769,macbeth,11.0,2.4.32,MACDUFF,"Are stol'n away and fled, which puts upon them"
56769,56770,macbeth,11.0,2.4.33,MACDUFF,Suspicion of the deed.
56770,56771,macbeth,12.0,2.4.34,ROSS,'Gainst nature still!
56771,56772,macbeth,12.0,2.4.35,ROSS,"Thriftless ambition, that wilt ravin up"
56772,56773,macbeth,12.0,2.4.36,ROSS,Thine own life's means! Then 'tis most like
56773,56774,macbeth,12.0,2.4.37,ROSS,The sovereignty will fall upon Macbeth.
56774,56775,macbeth,13.0,2.4.38,MACDUFF,"He is already named, and gone to Scone"
56775,56776,macbeth,13.0,2.4.39,MACDUFF,To be invested.
56776,56777,macbeth,14.0,2.4.40,ROSS,Where is Duncan's body?
56777,56778,macbeth,15.0,2.4.41,MACDUFF,"Carried to Colmekill,"
56778,56779,macbeth,15.0,2.4.42,MACDUFF,"The sacred storehouse of his predecessors,"
56779,56780,macbeth,15.0,2.4.43,MACDUFF,And guardian of their bones.
56780,56781,macbeth,16.0,2.4.44,ROSS,Will you to Scone?
56781,56782,macbeth,17.0,2.4.45,MACDUFF,"No, cousin, I'll to Fife."
56782,56783,macbeth,18.0,2.4.46,ROSS,"Well, I will thither."
56783,56784,macbeth,19.0,2.4.47,MACDUFF,"Well, may you see things well done there: adieu!"
56784,56785,macbeth,19.0,2.4.48,MACDUFF,Lest our old robes sit easier than our new!
56785,56786,macbeth,20.0,2.4.49,ROSS,"Farewell, father."
56786,56787,macbeth,21.0,2.4.50,Old Man,"God's benison go with you, and with those"
56787,56788,macbeth,21.0,2.4.51,Old Man,"That would make good of bad, and friends of foes!"
56788,56789,macbeth,21.0,,Old Man,Exeunt
56789,56790,macbeth,21.0,,Old Man,ACT III
56790,56791,macbeth,21.0,,Old Man,SCENE I. Forres. The palace.
56791,56792,macbeth,21.0,,Old Man,Enter BANQUO
56792,56793,macbeth,1.0,3.1.1,BANQUO,"Thou hast it now: king, Cawdor, Glamis, all,"
56793,56794,macbeth,1.0,3.1.2,BANQUO,"As the weird women promised, and, I fear,"
56794,56795,macbeth,1.0,3.1.3,BANQUO,Thou play'dst most foully for't: yet it was said
56795,56796,macbeth,1.0,3.1.4,BANQUO,"It should not stand in thy posterity,"
56796,56797,macbeth,1.0,3.1.5,BANQUO,But that myself should be the root and father
56797,56798,macbeth,1.0,3.1.6,BANQUO,Of many kings. If there come truth from them--
56798,56799,macbeth,1.0,3.1.7,BANQUO,"As upon thee, Macbeth, their speeches shine--"
56799,56800,macbeth,1.0,3.1.8,BANQUO,"Why, by the verities on thee made good,"
56800,56801,macbeth,1.0,3.1.9,BANQUO,"May they not be my oracles as well,"
56801,56802,macbeth,1.0,3.1.10,BANQUO,And set me up in hope? But hush! no more.
56802,56803,macbeth,1.0,,BANQUO,"Sennet sounded. Enter MACBETH, as king, LADY  MACBETH, as queen, LENNOX, ROSS, Lords, Ladies, and Attendants"
56803,56804,macbeth,2.0,3.1.11,MACBETH,Here's our chief guest.
56804,56805,macbeth,3.0,3.1.12,LADY MACBETH,"If he had been forgotten,"
56805,56806,macbeth,3.0,3.1.13,LADY MACBETH,"It had been as a gap in our great feast,"
