,Dataline,Play,PlayerLinenumber,ActSceneLine,Player,PlayerLine
110918,110919,A Winters Tale,37.0,5.1.175,FLORIZEL,The lands and waters 'twixt your throne and his
110919,110920,A Winters Tale,37.0,5.1.176,FLORIZEL,"Measured to look upon you, whom he loves--"
110920,110921,A Winters Tale,37.0,5.1.177,FLORIZEL,He bade me say so--more than all the sceptres
110921,110922,A Winters Tale,37.0,5.1.178,FLORIZEL,And those that bear them living.
110922,110923,A Winters Tale,38.0,5.1.179,LEONTES,"O my brother,"
110923,110924,A Winters Tale,38.0,5.1.180,LEONTES,Good gentleman! the wrongs I have done thee stir
110924,110925,A Winters Tale,38.0,5.1.181,LEONTES,"Afresh within me, and these thy offices,"
110925,110926,A Winters Tale,38.0,5.1.182,LEONTES,"So rarely kind, are as interpreters"
110926,110927,A Winters Tale,38.0,5.1.183,LEONTES,"Of my behind-hand slackness. Welcome hither,"
110927,110928,A Winters Tale,38.0,5.1.184,LEONTES,As is the spring to the earth. And hath he too
110928,110929,A Winters Tale,38.0,5.1.185,LEONTES,"Exposed this paragon to the fearful usage,"
110929,110930,A Winters Tale,38.0,5.1.186,LEONTES,"At least ungentle, of the dreadful Neptune,"
110930,110931,A Winters Tale,38.0,5.1.187,LEONTES,"To greet a man not worth her pains, much less"
110931,110932,A Winters Tale,38.0,5.1.188,LEONTES,The adventure of her person?
110932,110933,A Winters Tale,39.0,5.1.189,FLORIZEL,"Good my lord,"
110933,110934,A Winters Tale,39.0,5.1.190,FLORIZEL,She came from Libya.
110934,110935,A Winters Tale,40.0,5.1.191,LEONTES,"Where the warlike Smalus,"
110935,110936,A Winters Tale,40.0,5.1.192,LEONTES,"That noble honour'd lord, is fear'd and loved?"
110936,110937,A Winters Tale,41.0,5.1.193,FLORIZEL,"Most royal sir, from thence, from him, whose daughter"
110937,110938,A Winters Tale,41.0,5.1.194,FLORIZEL,"His tears proclaim'd his, parting with her: thence,"
110938,110939,A Winters Tale,41.0,5.1.195,FLORIZEL,"A prosperous south-wind friendly, we have cross'd,"
110939,110940,A Winters Tale,41.0,5.1.196,FLORIZEL,To execute the charge my father gave me
110940,110941,A Winters Tale,41.0,5.1.197,FLORIZEL,For visiting your highness: my best train
110941,110942,A Winters Tale,41.0,5.1.198,FLORIZEL,"I have from your Sicilian shores dismiss'd,"
110942,110943,A Winters Tale,41.0,5.1.199,FLORIZEL,"Who for Bohemia bend, to signify"
110943,110944,A Winters Tale,41.0,5.1.200,FLORIZEL,"Not only my success in Libya, sir,"
110944,110945,A Winters Tale,41.0,5.1.201,FLORIZEL,But my arrival and my wife's in safety
110945,110946,A Winters Tale,41.0,5.1.202,FLORIZEL,Here where we are.
110946,110947,A Winters Tale,42.0,5.1.203,LEONTES,The blessed gods
110947,110948,A Winters Tale,42.0,5.1.204,LEONTES,Purge all infection from our air whilst you
110948,110949,A Winters Tale,42.0,5.1.205,LEONTES,"Do climate here! You have a holy father,"
110949,110950,A Winters Tale,42.0,5.1.206,LEONTES,"A graceful gentleman, against whose person,"
110950,110951,A Winters Tale,42.0,5.1.207,LEONTES,"So sacred as it is, I have done sin:"
110951,110952,A Winters Tale,42.0,5.1.208,LEONTES,"For which the heavens, taking angry note,"
110952,110953,A Winters Tale,42.0,5.1.209,LEONTES,"Have left me issueless, and your father's blest,"
110953,110954,A Winters Tale,42.0,5.1.210,LEONTES,"As he from heaven merits it, with you"
110954,110955,A Winters Tale,42.0,5.1.211,LEONTES,"Worthy his goodness. What might I have been,"
