,Dataline,Play,PlayerLinenumber,ActSceneLine,Player,PlayerLine
36352,36353,Hamlet,34.0,5.2.122,HAMLET,"great article, and his infusion of such dearth and"
36353,36354,Hamlet,34.0,5.2.123,HAMLET,"rareness, as, to make true diction of him, his"
36354,36355,Hamlet,34.0,5.2.124,HAMLET,"semblable is his mirror, and who else would trace"
36355,36356,Hamlet,34.0,5.2.125,HAMLET,"him, his umbrage, nothing more."
36356,36357,Hamlet,35.0,5.2.126,OSRIC,Your lordship speaks most infallibly of him.
36357,36358,Hamlet,36.0,5.2.127,HAMLET,"The concernancy, sir? why do we wrap the gentleman"
36358,36359,Hamlet,36.0,5.2.128,HAMLET,in our more rawer breath?
36359,36360,Hamlet,37.0,5.2.129,OSRIC,Sir?
36360,36361,Hamlet,38.0,5.2.130,HORATIO,Is't not possible to understand in another tongue?
36361,36362,Hamlet,38.0,5.2.131,HORATIO,"You will do't, sir, really."
36362,36363,Hamlet,39.0,5.2.132,HAMLET,What imports the nomination of this gentleman?
36363,36364,Hamlet,40.0,5.2.133,OSRIC,Of Laertes?
36364,36365,Hamlet,41.0,5.2.134,HORATIO,"His purse is empty already, all's golden words are spent."
36365,36366,Hamlet,42.0,5.2.135,HAMLET,"Of him, sir."
36366,36367,Hamlet,43.0,5.2.136,OSRIC,I know you are not ignorant--
36367,36368,Hamlet,44.0,5.2.137,HAMLET,"I would you did, sir, yet, in faith, if you did,"
